"","id","host_id","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","property_type","price","security_deposit","review_scores_rating","place","avg_rating","experience_rating","response_rating","acceptance_rating","risk","risk_score","host_rating"
"831",38576189,294338117,"Quartier Des Quais",2019-09-12,"within an hour","100","88","t","Apartment",75,0,93,"Brussels",93,-1.68,1,0.88,0,1,6.34
"832",38591582,294478218,"Felix",2019-09-13,"within an hour","90","100","t","Apartment",75,800,95,"Brussels",95,-1.68,0.9,1,10.67,0.79,6.03
"833",38670731,294457796,"Diane",2019-09-13,"within an hour","100","97","t","Apartment",109,199,97,"Brussels",97,-1.68,1,0.97,1.83,0.96,6.59
"835",38738049,35095295,"Kerem",2015-06-05,"within an hour","100","88","t","Apartment",45,NA,100,"Brussels",100,0.22,1,0.88,0,1,8.24
"836",38754301,41849316,"Carla",2015-08-18,"within an hour","100","94","t","Apartment",115,300,97,"Brussels",97,0.13,1,0.94,2.61,0.95,8.23
"837",38821315,126707756,"Mathieu",2017-04-20,"within an hour","100","100","t","Apartment",45,1500,97,"Brussels",97,-0.61,1,1,33.33,0.33,5.89
"838",38846570,273219067,"Jacob",2019-07-03,"within an hour","100","100","t","Apartment",120,0,100,"Brussels",100,-1.59,1,1,0,1,6.91
"839",38899217,297559589,"Danuta",2019-09-24,"within an hour","100","100","t","Apartment",65,0,96,"Brussels",96,-1.7,1,1,0,1,6.8
"840",38956567,249056729,"Mishka",2019-03-15,"within an hour","100","100","t","Apartment",47,92,96,"Brussels",96,-1.46,1,1,1.96,0.96,6.92
"841",38956739,24137492,"Noémie",2014-11-25,"within an hour","100","99","t","Apartment",35,NA,98,"Brussels",95,0.46,1,0.99,0,1,8.92
"842",38977426,298575883,"Adeel",2019-09-28,"within an hour","100","100","t","Apartment",59,0,96,"Brussels",96,-1.7,1,1,0,1,6.8
"843",38991570,254550405,"Jireth",2019-04-10,"within an hour","100","90","t","Apartment",48,0,95,"Brussels",95,-1.49,1,0.9,0,1,6.61
"844",39000285,255195394,"Samuel",2019-04-11,"within an hour","100","100","t","Condominium",45,0,100,"Brussels",100,-1.49,1,1,0,1,7.01
"845",39040480,91606977,"Esra",2016-08-24,"within an hour","100","94","t","Apartment",110,0,95,"Brussels",95,-0.32,1,0.94,0,1,7.94
"846",39056816,299339453,"Sylvie Marie-Ange",2019-10-01,"within an hour","100","100","t","Apartment",65,0,96,"Brussels",96,-1.7,1,1,0,1,6.8
"847",39099016,299679207,"Marcela",2019-10-03,"within an hour","100","100","t","Apartment",31,NA,98,"Brussels",98,-1.71,1,1,0,1,6.79
"848",39101876,270732761,"Jorge",2019-06-23,"within an hour","100","99","t","Apartment",60,0,98,"Brussels",98,-1.58,1,0.99,0,1,6.88
"849",39152385,240399578,"Bérengère & Mala",2019-02-01,"within an hour","100","96","t","House",65,NA,97,"Brussels",97,-1.41,1,0.96,0,1,6.93
"850",39162448,300417896,"Laurent",2019-10-06,"within an hour","100","89","t","Loft",89,300,96,"Brussels",96,-1.71,1,0.89,3.37,0.93,6.15
"851",39185878,42998108,"Camille",2015-08-31,"within an hour","100","89","t","Apartment",55,0,100,"Brussels",100,0.12,1,0.89,0,1,8.18
"852",39201636,78899284,"Dionysios",2016-06-20,"within an hour","100","100","t","Aparthotel",71,NA,95,"Brussels",95,-0.24,1,1,0,1,8.26
"853",39212358,15087287,"Carla",2014-05-04,"within an hour","100","96","t","Townhouse",45,0,100,"Brussels",100,0.71,1,0.96,0,1,9.05
"854",39240892,301205328,"Samina",2019-10-09,"within an hour","100","100","t","Apartment",89,1000,100,"Brussels",100,-1.71,1,1,11.24,0.78,6.11
"855",39297914,13458845,"Ludwig",2014-03-23,"within an hour","100","97","t","Apartment",199,0,96,"Brussels",96,0.76,1,0.97,0,1,9.14
"856",39410233,27432778,"Salvatore",2015-02-08,"within an hour","100","100","t","Apartment",75,0,98,"Brussels",98,0.36,1,1,0,1,8.86
"857",39410803,302716546,"Rebecca",2019-10-16,"within an hour","100","100","t","Apartment",70,0,100,"Brussels",100,-1.72,1,1,0,1,6.78
"858",39457683,303080062,"Claudine",2019-10-18,"within an hour","100","100","t","Apartment",35,0,96,"Brussels",96,-1.73,1,1,0,1,6.77
"859",39459100,16914560,"Anne-Laure",2014-06-17,"within an hour","100","84","t","Apartment",45,100,97,"Brussels",97,0.65,1,0.84,2.22,0.96,8.38
"860",39459871,47201614,"François",2015-10-22,"within an hour","100","100","t","Apartment",133,0,100,"Brussels",97,0.05,1,1,0,1,8.55
"861",39529572,303699372,"Samantha",2019-10-21,"within an hour","100","100","t","Apartment",80,150,99,"Brussels",99,-1.73,1,1,1.88,0.96,6.66
"862",39598892,12534597,"Sébastien",2014-02-24,"within an hour","100","73","t","House",48,0,98,"Brussels",98,0.79,1,0.73,0,1,8.21
"863",39660449,304802833,"Andrè",2019-10-27,"within an hour","100","100","t","Loft",75,NA,100,"Brussels",100,-1.74,1,1,0,1,6.76
"864",39660742,87712562,"Souade",2016-08-03,"within an hour","100","100","t","Apartment",70,200,96,"Brussels",96,-0.3,1,1,2.86,0.94,8.03
"865",39679705,301526239,"Lylo",2019-10-10,"within an hour","90","99","t","Apartment",20,NA,99,"Brussels",99,-1.72,0.9,0.99,0,1,6.59
"866",39726438,27260298,"Emma",2015-02-05,"within an hour","100","99","t","Apartment",55,0,99,"Brussels",99,0.37,1,0.99,0,1,8.83
"867",39737653,149822035,"Rabia",2017-09-09,"within an hour","100","94","t","Apartment",105,950,98,"Brussels",97,-0.79,1,0.94,9.05,0.82,6.93
"868",39776880,102728120,"Pavlos",2016-11-06,"within an hour","100","77","t","Apartment",120,300,100,"Brussels",96,-0.41,1,0.77,2.5,0.95,7.02
"869",39817429,143675877,"Hadi",2017-08-01,"within an hour","100","100","t","House",204,0,98,"Brussels",98,-0.74,1,1,0,1,7.76
"870",39828522,116276265,"Elena",2017-02-13,"within an hour","100","70","t","Apartment",19,0,97,"Brussels",97,-0.53,1,0.7,0,1,6.77
"871",39831833,277007792,"José Luis",2019-07-18,"within an hour","100","100","t","Apartment",150,NA,96,"Brussels",96,-1.61,1,1,0,1,6.89
"872",39933087,307790916,"Kabe",2019-11-07,"within an hour","100","97","t","Townhouse",40,NA,98,"Brussels",99,-1.75,1,0.97,0,1,6.63
"873",40006384,9497843,"Tom Bornauw",2013-10-18,"within an hour","100","93","t","House",45,0,98,"Brussels",99,0.95,1,0.93,0,1,9.17
"874",40010370,308504020,"Nadège & Dany",2019-11-10,"within an hour","100","86","t","Apartment",80,NA,98,"Brussels",98,-1.75,1,0.86,0,1,6.19
"875",40018748,912670,"Cécile",2011-08-03,"within an hour","100","89","t","Apartment",75,650,98,"Brussels",98,1.93,1,0.89,8.67,0.83,9.47
"876",40088311,309282363,"Jg",2019-11-13,"within an hour","90","100","t","Apartment",65,1000,96,"Brussels",96,-1.76,0.9,1,15.38,0.69,5.67
"877",40116326,302118973,"Dat",2019-10-13,"within an hour","90","100","t","Apartment",105,250,96,"Brussels",95,-1.72,0.9,1,2.38,0.95,6.49
"878",40203614,310440757,"Anthony",2019-11-18,"within an hour","100","100","t","Apartment",70,0,97,"Brussels",98,-1.76,1,1,0,1,6.74
"879",40255371,310902770,"Hello Saint-Gilles !",2019-11-20,"within an hour","90","84","t","Apartment",65,0,100,"Brussels",100,-1.77,0.9,0.84,0,1,5.94
"880",40306475,309593369,"Mariem",2019-11-14,"within an hour","100","100","t","Apartment",48,100,100,"Brussels",100,-1.76,1,1,2.08,0.96,6.62
"881",40418636,26034549,"Gianni",2015-01-13,"within an hour","100","100","t","Apartment",65,100,98,"Brussels",98,0.4,1,1,1.54,0.97,8.8
"882",40420079,140962113,"Younes",2017-07-17,"within an hour","100","100","t","Condominium",30,200,98,"Brussels",98,-0.72,1,1,6.67,0.87,7.38
"883",40427102,223664626,"Julie",2018-11-01,"within an hour","100","97","t","Apartment",35,NA,96,"Brussels",96,-1.3,1,0.97,0,1,7.08
"884",40481965,120722518,"Alain",2017-03-14,"within an hour","100","95","t","Apartment",75,200,100,"Brussels",92,-0.57,1,0.95,2.67,0.95,7.57
"885",40489113,312246814,"Alain",2019-11-26,"within an hour","100","100","t","House",22,100,90,"Brussels",95,-1.77,1,1,4.55,0.91,6.45
"886",40516041,57787395,"Idalina",2016-02-07,"within an hour","100","93","t","Apartment",30,NA,93,"Brussels",93,-0.08,1,0.93,0,1,8.14
"888",40554377,314139431,"Rubi",2019-12-03,"within an hour","100","100","t","Apartment",80,0,98,"Brussels",98,-1.78,1,1,0,1,6.72
"889",40609200,314652776,"Ildiko",2019-12-05,"within an hour","100","85","t","Apartment",79,0,97,"Brussels",97,-1.78,1,0.85,0,1,6.12
"890",40811368,300687536,"Ismail",2019-10-07,"within an hour","100","96","t","Apartment",39,0,98,"Brussels",98,-1.71,1,0.96,0,1,6.63
"891",40832348,301902878,"Aimen",2019-10-12,"within an hour","100","100","t","Apartment",135,NA,96,"Brussels",96,-1.72,1,1,0,1,6.78
"892",40834582,317708301,"Richa",2019-12-15,"within an hour","100","98","t","Apartment",35,NA,95,"Brussels",95,-1.8,1,0.98,0,1,6.62
"893",40919256,22890062,"Marion",2014-10-23,"within an hour","100","100","t","Apartment",45,0,98,"Brussels",98,0.5,1,1,0,1,9
"894",40920448,318798924,"Lucas",2019-12-18,"within an hour","100","100","t","Apartment",80,NA,95,"Brussels",95,-1.8,1,1,0,1,6.7
"895",40969777,14387338,"Raphael",2014-04-17,"within an hour","100","100","t","Apartment",55,0,99,"Brussels",99,0.73,1,1,0,1,9.23
"896",41004831,319799775,"Nolwenn",2019-12-22,"within an hour","100","100","t","Apartment",60,NA,98,"Brussels",98,-1.8,1,1,0,1,6.7
"897",41119230,234787209,"Quentin",2019-01-06,"within an hour","100","100","t","Loft",55,0,97,"Brussels",97,-1.38,1,1,0,1,7.12
"898",41164291,319768089,"Olivier",2019-12-22,"within an hour","100","100","t","Guesthouse",90,NA,99,"Brussels",99,-1.8,1,1,0,1,6.7
"899",41221249,323524915,"Louisa",2020-01-02,"within an hour","100","100","t","Apartment",69,150,98,"Brussels",98,-1.82,1,1,2.17,0.96,6.55
"900",41281336,3259142,"Valentin",2012-08-14,"within an hour","100","100","t","Apartment",55,NA,98,"Brussels",98,1.47,1,1,0,1,9.97
"902",41360188,33716366,"Roxane",2015-05-19,"within an hour","90","91","t","Apartment",25,0,100,"Brussels",100,0.24,0.9,0.91,0,1,8.23
"903",41370743,70964163,"Abdel",2016-05-08,"within an hour","100","100","t","Condominium",39,0,100,"Brussels",100,-0.19,1,1,0,1,8.31
"905",41421742,323671060,"Tom",2020-01-02,"within an hour","100","83","t","Apartment",97,150,97,"Brussels",97,-1.82,1,0.83,1.55,0.97,5.91
"906",41474996,326465600,"Jordan",2020-01-11,"within an hour","100","100","t","Apartment",130,0,100,"Brussels",100,-1.83,1,1,0,1,6.67
"907",41494614,12770943,"Malta",2014-03-03,"within an hour","100","96","t","Apartment",90,NA,98,"Brussels",98,0.78,1,0.96,0,1,9.12
"908",41496928,42675383,"Magali",2015-08-27,"within an hour","100","36","t","Apartment",90,0,100,"Brussels",100,0.12,1,0.36,0,1,6.06
"909",41498821,326716175,"Aymene",2020-01-12,"within an hour","100","98","t","Apartment",40,NA,96,"Brussels",96,-1.83,1,0.98,0,1,6.59
"910",41547642,327294919,"Olivia",2020-01-14,"within an hour","100","98","t","Apartment",50,NA,100,"Brussels",100,-1.83,1,0.98,0,1,6.59
"911",41645642,107550320,"Emi",2016-12-17,"within an hour","100","97","t","Apartment",110,0,98,"Brussels",98,-0.46,1,0.97,0,1,7.92
"912",41738013,329615431,"Kim",2020-01-21,"within an hour","100","100","t","House",177,0,98,"Brussels",98,-1.84,1,1,0,1,6.66
"914",41846064,286085387,"Maya",2019-08-15,"within an hour","100","97","t","Apartment",85,0,97,"Brussels",98,-1.65,1,0.97,0,1,6.73
"915",41877159,84657371,"Laura",2016-07-19,"within an hour","100","95","t","Apartment",75,NA,87,"Brussels",87,-0.28,1,0.95,0,1,8.02
"916",41985331,332416282,"Paola",2020-01-31,"within an hour","90","95","t","Apartment",40,NA,96,"Brussels",96,-1.85,0.9,0.95,0,1,6.3
